DEPTID|UFID|JOBCODE|SAL_ADMIN_PLAN|START_DATE|END_DATE|JOBCODE_DESCRIPTION|HR_POSITION
52010000|63888190|1573|OF12|2001-01-08|NULL|ACADEMIC LUMP SUM PAYMENT|1
30040000|21286542|762|FACM|2014-07-18|NULL|ASO CHAIR & CLIN ASO PROF|1
33050000|02382565|1479|OPSN|2004-12-03|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
29050903|96101043|1479|OPSN|2013-09-03|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
16309001|66245685|1573|OF12|2007-01-01|NULL|ACADEMIC LUMP SUM PAYMENT|1
07700100|76642980|1479|OPSN|2011-07-27|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
28311001|56064540|1479|OPSN|2013-08-16|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
16220100|38443712|1479|OPSN|2011-03-07|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
28100000|09633191|1573|OF12|2013-04-05|NULL|ACADEMIC LUMP SUM PAYMENT|1
36020000|11796200|1479|OPSN|2011-10-21|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
60460000|47535181|743|CTSY|1997-01-01|NULL|CO AST PROF|1
33070000|19068230|396|FELL|2014-02-28|NULL|PREDOC FELLOWSHIP|1
19030000|33121204|1479|OPSN|2014-05-26|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
29080000|13339620|321|FA12|1991-06-01|NULL|PRG DIR & ASO PROF|1
04050900|66827881|908|TU2N|2004-08-17|NULL|PROGRAM AST|1
32050000|91755361|1479|OPSN|2014-03-07|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
16360100|25755459|396|FELL|2010-08-16|NULL|PREDOC FELLOWSHIP|1
06030000|99244861|1484|FWSP|2013-08-26|NULL|STU AST - FEDERAL COMM SERVICE|1
60140000|29566194|1479|OPSN|2013-01-22|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
60470000|59047624|1479|OPSN|2014-03-28|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
27010711|85500869|1476|TA12|2005-07-25|NULL|IT EXPERT|1
50010000|53712940|797|TU2N|2007-05-29|NULL|CLERK|1
32060000|35833981|1479|OPSN|2014-05-06|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
29040100|01159000|820|TU2N|1989-02-20|NULL|OFFICE MGR|1
06030000|46198153|1484|FWSP|2011-09-12|NULL|STU AST - FEDERAL COMM SERVICE|1
13040100|71440066|396|FELL|2012-07-01|NULL|PREDOC FELLOWSHIP|1
62010300|01093420|829|US2N|1994-11-28|NULL|HUMAN RESOURCE REP|1
29170000|64305980|1345|TA12|2008-06-30|NULL|EDUC/TRAINING PROGS, CRD 3|1
17200300|05346910|1194|TA12|1999-06-07|NULL|ACADEMIC SUPP SVCS, AST DIR 3|1
56030601|19188112|1479|OPSN|2009-08-21|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
29300500|94147997|1479|OPSN|2013-03-13|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
04020000|35901033|1479|OPSN|2014-01-29|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
60351100|10585460|434|FA12|1999-04-09|NULL|EXT AGENT III|1
55090100|27638961|1592|TU2N|2013-10-02|NULL|LIBRARY ASSISTANT 2|1
16900000|61919989|396|FELL|2011-09-23|NULL|PREDOC FELLOWSHIP|1
52010000|71091100|1573|OF12|2004-07-30|NULL|ACADEMIC LUMP SUM PAYMENT|1
60140000|41605440|743|CTSY|1992-07-15|NULL|CO AST PROF|1
52010000|51108120|1573|OF12|2013-09-27|NULL|ACADEMIC LUMP SUM PAYMENT|1
17060900|11110624|1573|OF12|2014-08-01|NULL|ACADEMIC LUMP SUM PAYMENT|1
60150000|66059036|1479|OPSN|2010-06-11|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
27010703|40085980|892|US2N|1985-06-24|NULL|AUDIO-VISUAL SPEC|1
29020000|70734946|1502|CTSY|2007-10-04|NULL|AFFL RES AST PROF|1
14200500|38619001|1476|TA12|2012-06-01|NULL|IT EXPERT|1
29310300|62494958|1479|OPSN|2014-01-10|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
48000000|71025901|1476|TA12|2013-01-04|NULL|IT EXPERT|1
60015001|78967210|1805|TU2N|2003-05-09|NULL|BUSINESS ADMIN SPECIALIST I|1
63550500|88199190|1043|TU2N|2002-09-16|NULL|PLUMBER|1
16200000|69997956|396|FELL|2012-08-16|NULL|PREDOC FELLOWSHIP|1
57140100|68514890|1573|OF12|2007-11-21|NULL|ACADEMIC LUMP SUM PAYMENT|1
16200100|42942860|396|FELL|2012-08-31|NULL|PREDOC FELLOWSHIP|1
12010000|73050280|908|TU2N|2004-08-12|NULL|PROGRAM AST|1
33070000|43183158|396|FELL|2014-07-01|NULL|PREDOC FELLOWSHIP|1
12020100|27610466|396|FELL|2009-07-01|NULL|PREDOC FELLOWSHIP|1
33050000|76696526|1476|TA12|2011-02-25|NULL|IT EXPERT|1
56020000|53676890|1409|TA12|2007-03-27|NULL|MUSEUM OPERATIONS, CRD 3|1
60354011|06284830|334|FA12|2001-04-03|NULL|CTY EXT DIR & EXT AGENT III|1
60210000|93307963|396|FELL|2011-08-16|NULL|PREDOC FELLOWSHIP|1
63520300|49635710|1033|TU2N|2014-08-19|NULL|GROUNDSKEEPER|1
60470000|74219941|1479|OPSN|2014-01-03|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
28090000|06095810|1573|OF12|2006-08-11|NULL|ACADEMIC LUMP SUM PAYMENT|1
57720000|70000450|1479|OPSN|2010-11-09|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
19220200|80015430|1476|TA12|1991-02-12|NULL|IT EXPERT|1
56021300|36381312|1479|OPSN|2009-11-03|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
16320000|04251339|396|FELL|2014-08-16|NULL|PREDOC FELLOWSHIP|1
29050600|62101578|789|FACM|2009-01-01|NULL|CLIN PROF|1
16200000|25766516|396|FELL|2011-08-16|NULL|PREDOC FELLOWSHIP|1
16240100|81406906|396|FELL|2012-08-31|NULL|PREDOC FELLOWSHIP|1
60351066|33155130|334|FA12|1995-08-25|NULL|CTY EXT DIR & EXT AGENT III|1
06010000|80702430|1263|TA12|1987-10-30|NULL|STUDENT FINAN AID, AST DIR 2|1
60140000|48136469|1479|OPSN|2012-08-06|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
16900000|66332600|718|CTSY|2011-10-11|NULL|CO POSTDOC ASO|1
60100000|10067690|939|TU2E|2008-09-05|NULL|BIOLOGICAL SCIENTIST|1
19030000|17080960|511|FA09|1997-12-26|NULL|DIS PROF|1
60180000|69683490|1479|OPSN|2007-07-24|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
27280202|85285153|820|TU2N|2013-01-25|NULL|OFFICE MGR|1
16382000|45186541|1479|OPSN|2001-10-13|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
52010000|30828841|1573|OF12|2002-12-20|NULL|ACADEMIC LUMP SUM PAYMENT|1
60330000|81546534|1479|OPSN|2008-08-08|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
32010000|95117294|1573|OF12|2014-01-03|NULL|ACADEMIC LUMP SUM PAYMENT|1
56021400|87101469|718|CTSY|2008-08-27|NULL|CO POSTDOC ASO|1
28090000|83068550|1573|OF12|2007-05-25|NULL|ACADEMIC LUMP SUM PAYMENT|1
60732000|50853601|703|OF12|2000-01-31|NULL|VIS PROF|1
50010000|13875570|1358|TA12|1999-05-17|NULL|DEVELOPMENT/ALUMNI AFF, DIR 5|1
52010000|57670000|1573|OF12|2011-05-11|NULL|ACADEMIC LUMP SUM PAYMENT|1
60754100|36030536|1101|TU2N|2011-02-28|NULL|AGRICULTURAL AST, SR|1
48011000|21767150|805|TU2N|2014-08-01|NULL|SECRETARY, SR|1
28040000|54534661|1479|OPSN|2013-07-17|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
52010000|05345280|1573|OF12|2009-04-17|NULL|ACADEMIC LUMP SUM PAYMENT|1
06030000|10964809|1484|FWSP|2010-06-15|NULL|STU AST - FEDERAL COMM SERVICE|1
60900000|10321060|938|TU2N|2000-06-07|NULL|LABORATORY TECH, SR|1
52010000|05118842|1508|ISCR|2012-06-18|NULL|NRA HONARARIUM RECIPIENT|1
16309001|15945740|67|OF12|2012-03-05|NULL|ADJ LECTURER|1
04050000|23854241|1479|OPSN|2011-08-29|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
60353053|23935560|434|FA12|1993-08-26|NULL|EXT AGENT III|1
06030000|66996105|1484|FWSP|2012-07-06|NULL|STU AST - FEDERAL COMM SERVICE|1
19140000|49877750|1573|OF12|2004-11-19|NULL|ACADEMIC LUMP SUM PAYMENT|1
04020000|14460100|1479|OPSN|2014-01-02|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
67010000|14388171|1479|OPSN|2010-08-24|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
60330000|92583697|1479|OPSN|2006-06-05|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
16360100|24019631|396|FELL|2012-08-16|NULL|PREDOC FELLOWSHIP|1
16400100|20722297|54|OF09|2007-07-01|NULL|ADJ PROF|1
52010000|61013270|1573|OF12|2004-07-30|NULL|ACADEMIC LUMP SUM PAYMENT|1
32010000|04555741|1573|OF12|2014-01-09|NULL|ACADEMIC LUMP SUM PAYMENT|1
60451000|12918262|816|TU2N|2010-02-19|NULL|EXTENSION PROGRAM AST|1
29290100|08373050|1573|HOUS|2013-07-24|NULL|ACADEMIC LUMP SUM PAYMENT|1
16240100|95172163|1479|OPSN|2006-02-10|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
29120000|01990949|1479|OPSN|2011-10-28|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
29040100|61371169|1573|HOUS|2012-08-24|NULL|ACADEMIC LUMP SUM PAYMENT|1
67010000|13114469|1479|OPSN|2014-04-16|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
60760000|91163785|939|TU2E|2007-09-07|NULL|BIOLOGICAL SCIENTIST|1
17220100|30895621|1573|OF12|2007-07-27|NULL|ACADEMIC LUMP SUM PAYMENT|1
29010600|34021372|908|TU2N|2012-09-14|NULL|PROGRAM AST|1
56021300|26043000|1479|OPSN|2011-08-19|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
07700100|82168309|1393|TA12|2012-11-30|NULL|UNIV HOUSING, AST DIR 3|1
60733000|11141855|1479|OPSN|2013-06-18|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
56021300|36181515|1479|OPSN|2014-08-01|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
29710100|53918834|1573|OF12|2010-08-23|NULL|ACADEMIC LUMP SUM PAYMENT|1
60190000|21240696|1479|OPSN|2014-06-16|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
34100101|92404450|908|US2N|1998-10-05|NULL|PROGRAM AST|1
28050000|02174120|1573|OF12|2014-07-18|NULL|ACADEMIC LUMP SUM PAYMENT|1
16980400|21011751|1479|OPSN|2014-07-02|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
67010000|95842459|1479|OPSN|2014-05-12|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
29051400|04160069|1479|OPSN|2014-06-12|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
18180300|22765350|1479|OPSN|1969-08-15|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
29050903|90329491|1479|OPSN|2012-12-07|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
19220200|28452240|1479|OPSN|2008-08-16|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
60230000|63163421|1479|OPSN|2014-01-07|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
13030100|48951306|67|OF09|2003-08-08|NULL|ADJ LECTURER|1
60800000|34331550|1479|OPSN|2014-06-13|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
57130100|93785600|1479|OPSN|1996-01-12|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
30040000|53456662|1479|OPSN|2011-07-01|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
07200000|36329846|1489|STBW|2014-08-08|NULL|HS - ASST RESIDENCE ASSISTANT|1
55170100|59742350|805|US2N|2002-08-30|NULL|SECRETARY, SR|1
16980300|38073937|1479|OPSN|2014-08-16|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
29200000|87494170|897|TU2E|2010-04-12|NULL|EDITOR|1
23010200|98119157|67|OF09|2014-08-16|NULL|ADJ LECTURER|1
60850000|18517626|1479|OPSN|2011-01-20|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
60370000|91911024|1479|OPSN|2009-08-15|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
19070000|11309834|1479|OPSN|2014-08-16|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
60731000|53632055|1479|OPSN|2013-05-23|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
23010200|98119157|67|OF09|2014-01-01|NULL|ADJ LECTURER|1
29051300|77039842|1479|OPSN|2014-07-01|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
16980300|27953450|1479|OPSN|2014-08-23|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
29030101|04745239|1479|OPSN|2014-05-12|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
29130000|71321742|294|HOUS|2011-07-01|NULL|CHIEF RESIDENT|1
29110000|03024661|1479|OPSN|2010-12-03|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
19070000|30151931|1479|OPSN|2014-08-18|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
18050000|72978020|397|FA09|2001-08-10|NULL|SCH DIR & PROF|1
16960300|75130384|1479|OPSN|2014-08-18|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
23020000|23559188|67|OF09|2013-08-16|NULL|ADJ LECTURER|1
19070000|12240720|1573|OF12|2009-07-10|NULL|ACADEMIC LUMP SUM PAYMENT|1
16140100|91911465|67|OF09|2014-08-16|NULL|ADJ LECTURER|1
18050000|42817450|67|OF09|2014-08-16|NULL|ADJ LECTURER|1
52010000|15611210|1573|OF12|2013-04-19|NULL|ACADEMIC LUMP SUM PAYMENT|1
52010000|54279990|1573|OF12|2004-08-13|NULL|ACADEMIC LUMP SUM PAYMENT|1
60460000|15074161|1479|OPSN|2014-04-01|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
05310000|91692946|1479|OPSN|2012-11-20|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
12020900|34197913|396|FELL|2013-08-16|NULL|PREDOC FELLOWSHIP|1
60140000|93129656|538|GA12|2014-08-16|NULL|GRADUATE RES AST|1
60140000|42609421|743|CTSY|2000-01-01|NULL|CO AST PROF|1
28090000|70451321|1479|OPSN|2014-02-25|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
56030400|30892920|1409|TA12|2009-09-25|NULL|MUSEUM OPERATIONS, CRD 3|1
16010900|11805590|1801|TA12|1980-03-13|NULL|BUSINESS ADMIN SPECIALIST III|1
56030000|74365011|1479|OPSN|2005-01-28|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
60460000|43767173|743|CTSY|2008-02-25|NULL|CO AST PROF|1
60354029|93111979|1790|CTSY|2005-02-07|NULL|PROGRAM COUNTY EXT AGENT III|1
17030100|61644741|1573|OF12|2011-05-27|NULL|ACADEMIC LUMP SUM PAYMENT|1
67010000|16724786|1479|OPSN|2008-10-17|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
30090000|94196829|789|FACM|2009-02-06|NULL|CLIN PROF|1
29150000|17446615|1479|OPSN|2013-08-09|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
29700100|97244660|1479|OPSN|2013-08-16|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
12010000|69961274|396|FELL|2012-08-16|NULL|PREDOC FELLOWSHIP|1
60820000|09598549|1479|OPSN|2014-05-08|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
29090700|59741510|1335|TA12|2011-03-11|NULL|CLINICAL PROGRAMS, CRD 3|1
19020000|45519665|729|CTSY|2014-01-03|NULL|CO SCHOLAR|1
07700100|45801184|1393|TA12|2007-06-01|NULL|UNIV HOUSING, AST DIR 3|1
34170200|81813491|729|CTSY|2013-12-06|NULL|CO SCHOLAR|1
17010500|53195020|67|OF09|2007-08-09|NULL|ADJ LECTURER|1
29080100|34121340|1479|OPSN|2010-07-01|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
16520000|19691140|1261|TA12|1987-05-01|NULL|STUDENT AFFAIRS, , CRD 1|1
06030000|44146889|1484|FWSP|2011-10-03|NULL|STU AST - FEDERAL COMM SERVICE|1
29060000|23911775|396|FELL|2014-08-16|NULL|PREDOC FELLOWSHIP|1
16400100|89189286|396|FELL|2013-08-30|NULL|PREDOC FELLOWSHIP|1
15020100|07437700|743|CTSY|2009-02-11|NULL|CO AST PROF|1
29170000|03410939|1479|OPSN|2013-08-02|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
28040000|56030450|743|CTSY|2011-09-26|NULL|CO AST PROF|1
57140100|14073361|737|CTSY|1989-01-01|NULL|CO ASO SCTST|1
60910000|11401376|1479|OPSN|2005-05-20|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
27010701|78389809|865|TU2N|2013-09-04|NULL|IT INTERMEDIATE|1
60080000|44348000|1479|OPSN|2013-10-11|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
16980300|17416916|1479|OPSN|2009-10-30|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
11010000|25011720|1573|OF12|2013-05-20|NULL|ACADEMIC LUMP SUM PAYMENT|1
29060000|82745650|937|TU2N|2005-01-18|NULL|LABORATORY TECH|1
02120000|25343641|1479|OPSN|2013-10-21|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
19090100|60416929|1573|OF12|2011-04-29|NULL|ACADEMIC LUMP SUM PAYMENT|1
34100400|14773800|1479|OPSN|2011-03-18|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
19090100|37495201|396|FELL|2014-07-01|NULL|PREDOC FELLOWSHIP|1
12010000|35528880|396|FELL|2012-05-15|NULL|PREDOC FELLOWSHIP|1
52010000|66488930|1573|OF12|2008-07-23|NULL|ACADEMIC LUMP SUM PAYMENT|1
29180300|14458120|743|CTSY|2011-06-01|NULL|CO AST PROF|1
13500000|06934999|1479|OPSN|2013-12-11|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
63650200|92115493|1043|TU2N|2004-02-17|NULL|PLUMBER|1
63400200|06379169|1066|TU2N|2003-10-03|NULL|CUSTODIAL SPV|1
14800000|92201480|1812|TA12|2003-02-17|NULL|APPLICATION DEVELOPER ANLST 3|1
60950000|11631190|1101|TU2N|2003-12-19|NULL|AGRICULTURAL AST, SR|1
06030000|88385878|1484|FWSP|2009-02-02|NULL|STU AST - FEDERAL COMM SERVICE|1
28090000|91801678|1479|OPSN|2013-11-29|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
11030000|72807240|797|TU2N|2014-03-04|NULL|CLERK|1
60230000|79211150|1479|OPSN|1994-02-28|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
16480000|83228080|820|TU2N|2013-09-23|NULL|OFFICE MGR|1
60070000|94478050|743|CTSY|2000-01-01|NULL|CO AST PROF|1
29150100|12498854|396|FELL|2012-06-08|NULL|PREDOC FELLOWSHIP|1
16940100|63139067|67|OF09|2009-07-01|NULL|ADJ LECTURER|1
29150000|96412186|1479|OPSN|2013-08-19|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
16309001|89101848|67|OF12|2010-05-14|NULL|ADJ LECTURER|1
60731000|33177061|1479|OPSN|1985-06-03|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
19010400|69355930|1476|TA12|1995-12-20|NULL|IT EXPERT|1
34060500|19728187|178|CTSY|2014-05-13|NULL|CO CLIN POSTDOC ASO|1
13020100|98545641|743|CTSY|2014-01-01|NULL|CO AST PROF|1
29210000|19800070|54|OF12|2005-08-01|NULL|ADJ PROF|1
29290100|85368200|1479|OPSN|2013-02-01|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
60210000|52986801|396|FELL|2013-08-16|NULL|PREDOC FELLOWSHIP|1
29141900|74728350|291|FACM|1994-07-28|NULL|CHIEF & PROF|1
32080200|61110440|1573|OF12|2011-09-21|NULL|ACADEMIC LUMP SUM PAYMENT|1
29141600|64133960|820|TU2N|2003-06-06|NULL|OFFICE MGR|1
12010300|80631067|897|TU2E|2011-01-03|NULL|EDITOR|1
16200100|73291990|396|FELL|2013-08-16|NULL|PREDOC FELLOWSHIP|1
33160000|15708549|321|FA12|2007-07-01|NULL|PRG DIR & ASO PROF|1
60850000|63353939|1479|OPSN|2014-04-21|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
60070000|15877261|1479|OPSN|2008-03-03|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
23010200|07219290|1479|OPSN|2013-08-16|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
60460000|44129177|1479|OPSN|2014-03-05|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
16280000|11381313|743|CTSY|2008-08-06|NULL|CO AST PROF|1
14340300|55005178|1741|TA12|2014-07-25|NULL|NETWORK ENGINEER 2|1
33050000|99995429|908|TU2N|2006-05-05|NULL|PROGRAM AST|1
32080500|88520100|820|TU2N|2001-08-13|NULL|OFFICE MGR|1
29310201|36781359|1479|OPSN|2011-10-28|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
33050000|34189139|718|CTSY|2007-10-01|NULL|CO POSTDOC ASO|1
35030200|95900220|1335|TA12|1990-06-22|NULL|CLINICAL PROGRAMS, CRD 3|1
17210200|23013880|1476|TA12|2004-08-16|NULL|IT EXPERT|1
60732000|61538471|1479|OPSN|2012-10-15|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
16940100|95645149|537|GA09|2008-08-16|NULL|GRADUATE TCH ASO|1
34060500|49969536|178|CTSY|2013-05-13|NULL|CO CLIN POSTDOC ASO|1
67010000|01812380|1479|OPSN|2004-06-18|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
62060200|10154201|1479|OPSN|2010-10-29|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
18180300|33211319|1479|OPSN|2013-01-02|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
52010000|64906801|1573|OF12|2014-03-28|NULL|ACADEMIC LUMP SUM PAYMENT|1
18080000|34510960|820|US2N|1995-01-03|NULL|OFFICE MGR|1
52010000|69531869|1573|OF12|2012-08-03|NULL|ACADEMIC LUMP SUM PAYMENT|1
29170000|14712570|1479|OPSN|2007-02-09|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
06010000|46460990|820|TU2N|2006-11-27|NULL|OFFICE MGR|1
29050401|94496240|1479|OPSN|1992-08-31|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
29092300|45915556|939|TU2E|2004-07-02|NULL|BIOLOGICAL SCIENTIST|1
63550500|78911479|1043|TU2N|2009-01-16|NULL|PLUMBER|1
29340000|59495660|54|OF12|2012-06-01|NULL|ADJ PROF|1
32060000|64921210|1573|OF12|2013-05-10|NULL|ACADEMIC LUMP SUM PAYMENT|1
28090000|81359169|1479|OPSN|2013-09-09|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
16240000|33215450|511|FA09|1982-08-06|NULL|DIS PROF|1
28040000|59931539|939|TU2E|2007-06-20|NULL|BIOLOGICAL SCIENTIST|1
30150000|64341301|182|CTSY|2013-05-10|NULL|CO CLIN PROF|1
16060000|71198118|396|FELL|2014-08-16|NULL|PREDOC FELLOWSHIP|1
30090000|26968804|1438|TA12|2013-07-02|NULL|RESEARCH PROGS/SVCS, CRD 4|1
29040100|37931143|789|FACM|2007-08-13|NULL|CLIN PROF|1
29260100|50533290|1476|TA12|2007-09-20|NULL|IT EXPERT|1
60731000|25620510|1479|OPSN|2007-04-20|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
29051400|16363017|939|TU2E|2013-06-01|NULL|BIOLOGICAL SCIENTIST|1
17080100|62321271|538|GA12|2014-08-16|NULL|GRADUATE RES AST|1
12020200|90911166|396|FELL|2009-07-01|NULL|PREDOC FELLOWSHIP|1
19070000|21149935|67|OF09|2006-01-01|NULL|ADJ LECTURER|1
18080000|32545117|1479|OPSN|2013-01-01|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
60850000|18553340|1479|OPSN|1994-12-20|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
29010000|51153720|743|CTSY|2007-03-21|NULL|CO AST PROF|1
35020100|20635750|1573|OF12|2010-08-20|NULL|ACADEMIC LUMP SUM PAYMENT|1
52010000|17158270|1573|OF12|2000-08-23|NULL|ACADEMIC LUMP SUM PAYMENT|1
29070100|88549990|1476|TA12|2005-12-12|NULL|IT EXPERT|1
11030000|57194154|1479|OPSN|2013-08-08|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
15030000|84519570|805|TU2N|2011-04-27|NULL|SECRETARY, SR|1
29051400|16012600|291|FACM|1990-08-01|NULL|CHIEF & PROF|1
19070000|70085469|538|GA12|2011-01-01|NULL|GRADUATE RES AST|1
16400100|69192191|396|FELL|2013-10-25|NULL|PREDOC FELLOWSHIP|1
60140000|84443680|1479|OPSN|2007-05-11|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
57130100|21112301|1053|TU2N|2008-01-28|NULL|MAINTENANCE SPECIALIST|1
28311400|53984400|1479|OPSN|2007-01-12|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
11010000|42420850|1573|OF12|2013-05-20|NULL|ACADEMIC LUMP SUM PAYMENT|1
29140101|07051340|1700|TU2N|1984-05-11|NULL|CLINICAL SERVICE REP 2|1
60290000|29192936|396|FELL|2013-08-16|NULL|PREDOC FELLOWSHIP|1
19090000|17359280|1573|OF12|2008-06-06|NULL|ACADEMIC LUMP SUM PAYMENT|1
33070000|46659830|1479|OPSN|1989-11-24|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
29150000|36515600|178|CTSY|2006-11-01|NULL|CO CLIN POSTDOC ASO|1
60460000|53609339|1479|OPSN|2013-09-25|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
28090000|32170260|743|CTSY|2000-01-01|NULL|CO AST PROF|1
19030000|19759975|1479|OPSN|2013-08-30|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
60060000|54799910|1479|OPSN|2013-07-01|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
60740000|27529735|939|TU2E|2014-07-09|NULL|BIOLOGICAL SCIENTIST|1
32080500|59981990|1573|OF12|2007-01-30|NULL|ACADEMIC LUMP SUM PAYMENT|1
48032000|76766450|1782|TA12|2006-03-06|NULL|LIBRARY DEV & SVCS, CRD 3|1
60740000|15435264|939|TU2E|2013-06-11|NULL|BIOLOGICAL SCIENTIST|1
11010000|54354920|1573|OF12|2013-05-20|NULL|ACADEMIC LUMP SUM PAYMENT|1
29140300|68174760|939|TU2E|2009-06-16|NULL|BIOLOGICAL SCIENTIST|1
13500000|03892980|1479|OPSN|2004-01-30|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
33080000|20011040|1479|OPSN|1999-08-23|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
16120100|18111628|396|FELL|2012-08-16|NULL|PREDOC FELLOWSHIP|1
29092800|30176600|944|TU2E|2003-01-10|NULL|LABORATORY MGR|1
29080100|89628403|908|TU2N|2005-09-30|NULL|PROGRAM AST|1
14500000|83464099|1812|TA12|2011-01-31|NULL|APPLICATION DEVELOPER ANLST 3|1
27010709|35556760|1479|OPSN|2013-04-08|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
