Sponsor_ID|SponsorName
GM01620|IUCN SPECIES SURVIVAL COM
GM01621|JACKSON MEMORIAL HOSPITAL
GM01622|JAQUA FOU
GM01623|JOHNSON ROBERT WOOD FOU
GM01624|JOINT OCEANOGRAPHIC INST
GM01625|JUNIOR LEAGUE OF GAINESVILLE
GM01626|JUVENILE DIABETES FOU
GM01627|KADE FOU MAX
GM01628|KELLOGG FOU W K
GM01629|KNIGHT FOU JOHN S AND JAMES L
GM0163|ENVIRONMENTAL CONSULT AND TECH
GM01630|LADIES AUXILIARY TO THE VFW
GM01631|LEAKEY FOU L S B
GM01632|LEUKEMIA RES FOU
GM01633|LEUKEMIA SOCIETY OF AMERICA
GM01634|LINDBERGH FOU CHAS. & ANNE
GM01635|LITTAUER FOU LUCIUS N
GM01636|LUBEE FOU
GM01637|LUPUS FOU OF AMERICA
GM01638|MACARTHUR FOU JOHN D & CATH
GM01639|MACY FOU JOSIAH JR
GM0164|ENZON INC
GM01640|MARCH OF DIMES
GM01641|MARCH OF DIMES NE FL CHAPTER
GM01642|MATHYS RESEARCH FOU H C R
GM01643|MAYO CLINIC
GM01644|MCKNIGHT FOU
GM01645|MELLON FOU ANDREW W
GM01646|MIDWEST RESEARCH INST
GM01429|AMER ASSO OF ORTHODONTISTS
GM0143|DISNEY DEVELOPMENT COMPANY
GM01430|AMER ASSO OF RETIRED PERSONS
GM01431|AMER ASSO ST HWY & TRANS OFFICER
GM01432|AMER CANCER SOC
GM01433|AMER CANCER SOC FL
GM01434|AMER CHEMICAL SOC
GM01435|AMER CHEMICAL SOC PETRO RES
GM01436|AMER COL OF CARDIOLOGY
GM01679|NATL PEANUT FOU
GM0168|EXXON CORP
GM01680|NATL PHARMACEUTICAL CNCL
GM01681|NATL RESEARCH CNCL
GM01682|NATL RES CNCL TRANS RES BOARD
GM01683|NATL RETINITIS PIGMENTOSA FOU
GM01684|NATL SURG ADJUV BREAST & BOWEL
GM01685|NATL TURFGRASS FEDERATION
GM01686|NATL WILD TURKEY FEDERATION
GM01687|NATURE CONSERVANCY
GM01688|NEMOURS CHILDRENS CLINIC
GM01689|NEW RIVER SOLID WASTE ASSOCIATION
GM0169|EXXON EDUCATION FOU
GM01540|DUPONT FUND JESSE BALL
GM01541|EMERGENCY MEDICINE FOU
GM01542|ENG FOU AM INST OF CIVIL ENGINEERS
GM01543|EPILEPSY FOU OF AMERICA
GM01544|EPPLEY FOU FOR RES
GM01545|FANNIE MAE
GM01546|FANNIE MAE OFFICE OF HOUSING RES
GM0172|FL FOOD PRODUCTS
GM01720|SAN DIEGO STATE UNIV FOU
GM01721|SAVE-A-TURTLE
GM01722|SEARLE SCHOLARS PROGRAM
GM01723|SENDZIMIR FOU
GM01724|SHANDS TEACHING HOSPITAL
GM01725|SHANDS TEACHING HOSP SHANDS CHILDRENS MN
GM01726|SHANDS JACKSONVILLE MED CTR
GM01727|SHANDS TEACHING HOSPITAL HEALTHCARE
GM01728|SIGMA KAPPA SORORITY FOU
GM01729|SIGMA THETA TAU INTL
GM01765|UF RESEARCH FOU RESEARCH PROFESSORSHIPS
GM01766|US GOLF ASSOCIATION
GM01767|US TENNIS ASSOCIATION
GM01768|UNIV OF GEORGIA RESEARCH FOU
GM01769|UNIV OF KENTUCKY RESEARCH FOU
GM01705|PEDIATRIC AIDS FOU
GM01706|PERENNIAL PLANT ASSOCIATION
GM01707|PEW CHARITABLE TRUSTS
GM01649|MORRIS ANIMAL FOU
GM0165|ESMOR MANAGEMENT
GM01650|MOUNT SINAI MEDICAL CTR
GM01651|NATL MULTIPLE SCLEROSIS SOC
GM01652|MUSCULAR DYSTROPHY ASSO
GM01653|NE FL AREA HLTH EDU CTR
GM01654|NA SOC OF PACING AND ELECTROPHY
GM01655|NATL ACAD FOR NUCLEAR TRAINING
GM01656|NATL ALLIANCE FOR RES ON SCHIZ
GM01657|NATL ASSO BOARDS OF PHARMACY
GM01658|NATL ASSO FOR CLINICAL RESRCH
GM01659|NATL ASSO FOREIGN STUDENT AFF
GM01517|AMER SOC FOR NONDESTRUCTIVE TEST
GM01518|AMER SOC OF CIVIL ENGINEERS
GM01715|RGK FOU
GM01716|ROCKEFELLER FOU
GM01717|RONALD MCDONALD CHILD CHARIT
GM01718|SE CTR FOR ELECTRICAL ENG EDU
GM01719|SE UNIV RESEARCH ASSO
GM01734|SNACK FOOD ASSO
GM01735|SO FL ACAD OF ORTHODONTISTS
GM01736|SOC FOR CONSERVATION BIOLOGY
GM01737|SOC OF MANUFACTURING ENGINEERS
GM01738|SOUTHERN ARTS FEDERATION
GM01739|SOUTHERN MEDICAL ASSOCIATION
GM0174|FL POWER CORP
GM01740|FL SPACE RESEARCH INST
GM01741|SPENCER FOU
GM01742|ST LOUIS ZOOLOGICAL PARK
GM01590|GAS RESEARCH INST
GM01591|GENERAL ELECTRIC FOU
GM01592|GERARD FOU SUMNER
GM01593|GLOECKNER FOU FRED C
GM01594|GOLF COURSE SUPERS ASSO
GM01595|GRACE FOU
GM01596|GRASS FOU
GM01597|GRAYSON JOCKEY CLUB RES FOU
GM01598|GROWER-SHIPPER VEGETABLE ASSOCIATION
GM01599|GULF AND S ATLANTIC FISH DEV FOU
GM016|ALCOA FOU
GM0160|EMISPHERE TECHNOLOGIES
GM01600|HARBOR BRANCH OCEAN INST
GM01601|HARTFORD FOU
GM01602|HAVERMEYER FOU DOROTHY R
GM01603|HAYWARD FOU JOHN & WINIFRED
GM01604|HEMOPHILIA OF GEORGIA
GM01605|HITACHI FOU
GM01606|HOFFMANN LA ROCHE FOU
GM01607|HORTICULTURAL RES INST
GM01608|HOWARD FOU
GM01847|PARTNER FOR ENV TECH AND EDU
GM01848|SOUTHERN RURAL SOCIOLOGIC ASSO
GM01849|HEERMANN ANESTHESIA FOU I
GM0185|GALEN DRUGS OF FLORIDA
GM0173|FL POWER AND LIGHT CO
GM01730|SIGMA XI
GM01731|SJOGREN'S SYNDROME FOU
GM01732|SLOAN FOU ALFRED P
GM01733|SLOAN-KETTERING CANCER CTR
GM01525|FL ASSO OF ORTHODONTISTS
GM01526|FL FRUIT AND VEGETABLE ASSO
GM01527|FL TRAIL ASSOCIATION
GM01528|FL TROPICAL FISH FARMS ASSO
GM01529|CORP FOR PUBLIC BROADCASTING
GM0153|EASTERN COOP ONCOLOGY GROUP
GM01753|TINKER FOU
GM01754|TOURETTE SYNDROME ASSO
GM01755|UF RESEARCH FOU MISC
GM01756|UF RESEARCH FOU MISC UNRES DONATION
GM01757|UF RESEARCH FOU RESIDUAL FUNDS
GM01758|TROPICAL FRUIT GROWERS OF S FL
GM01759|UF ATHLETIC ASSO
GM0176|FLUME ELBAUM & COLLINS
GM01760|UF FOU
GM01761|UF FOU UNRESTRICTED DONATION
GM01577|FL TOMATO EXCHANGE
GM01578|FL TURF GRASS ASSO
GM01579|FLASHA FOU
GM0158|ELI LILLY AND CO
GM01580|FL HEALTHY KIDS CORP
GM01581|AMER MASSAGE THERAPY FOU
GM01582|FLUID FERTILIZER FOU
GM01802|SPACE TELESCOPE SCIENCE INST
GM01530|CNCL FOR INTL EXCH SCHOLARS
GM01531|CNCL FOR TOBACCO RESEARCH
GM01532|CYSTIC FIBROSIS FOU
GM01533|CYSTIC FIBROSIS FOU SERVICES
GM01647|MIDWEST RES INST RENEW ENERGY LAB
GM01648|MILHEIM FOU FOR CANCER RES
GM01669|NATL FOLIAGE FOU
GM01500|BROOKDALE FOU
GM01501|CARIBBEAN CONSERVATION CORP
GM01502|CNTR FOR MARINE CONSERVATION
GM01503|CENTRAL FL AREA HLTH EDU CTR
GM01504|CHICAGO ZOOLOGICAL SOCIETY
GM01505|CHILDRENS MEMORIAL HOSPITAL
GM01506|CLEVELAND CLINIC FOU
GM01507|FL DEV DISABILITIES CNCL
GM01508|CONGRESS OF NEUROLOGICAL SURG
GM01509|CONSERVATION FOOD & HLTH FOU
GM0151|E C DRIVER & ASSOCIATES
GM01510|FL MANUFACTURED HOUSING ASSO
GM01511|AMER ASSO OF PHYSICISTS IN MED
GM01512|AMER EDUCATION RES ASSO
GM01513|AMER ELEC SURFACE FINISHER SOC
GM01514|AMER FARMLAND TRUST
GM01515|AMER HLTH FOU
GM01516|AMER HEARING RESEARCH FOU
GM01925|EAA LEAFY VEGETABLE GROWERS
GM01926|WEST PALM BEACH HOUSING PARTNR
GM01927|TEMPLE OF THE UNIVERSE
GM01928|WHITE CNTY INDIANA
GM01929|FT PIERCE NEIGHBORHOOD HOUSING
GM0193|GENERAL IMAGING CORP
GM01930|NORTH AMER SPINE SOCIETY
GM01931|ENGINEERING INFORMATION FOU
GM01932|PBS VIDEO
GM01933|EVERGLADES NATL PARK
GM01934|AMER ASSO OF HLTH PLANS FOU
GM01935|ADEC DISTANCE EDU CONSORTIUM
GM01936|AG INST OF FLORIDA
GM01937|OXALOSIS AND HYPEROXALURIA FOU
GM01938|GENESIS HLTH FOU
GM01939|OKEEFENOKEE WILDLIFE LEAGUE
GM0194|GENERAL MOTORS CORP
GM01940|MEDICAL CITY DALLAS HOSPITAL
GM01941|SCHOMBURG CTR FOR RESEARCH
GM01942|NATURAL RESOURCE DEFNSE CNCL
GM01943|PUBLIC RELATIONS SOCIETY OF AMERICA
GM01944|FOU FOR FIGHTING BLINDNESS
GM01965|RURAL SOCIOLOGY SOCIETY
GM01966|WAYNE JOHN CANCER INST
GM01967|WELDER ROB & BESS WILDLF FNDT
GM01968|NATL HONEY BOARD
GM01850|AMER SOC OF ECHOCARDIOGRAPHY
GM01851|HAZARDOUS MATERIALS TECH & RES
GM01852|NATL CTR FOR CONSTRUCTION EDU
GM01853|BLOWITZ-RIDGEWAY FOU
GM01854|AMER ASSO OF LAW LIBRARIES
GM01855|WOODS HOLE OCEANOGRAPHIC INST
GM01856|KOMEN BREAST CANCER FOU
GM01857|SOUTHERN ECONOMIC ASSOCIATION
GM01858|OAK HALL SCHOOL
GM01859|NATL KIDNEY FOU OF FL
GM0186|GEN-PROBE
GM01860|ARCHBOLD BIOLOGICAL STATION
GM01861|ENV INTERCONTINENTAL
GM01862|SO ASSO OF AGRIC EXP STA DIR
GM01863|ASSO OF UNIV FOR RES IN ASTRONOMY
GM01864|COLUMBUS ZOO
GM01865|MIAMI JEWISH HOME & HOSPITAL
GM01866|NORTH FL FOU FOR RES AND EDU
GM01708|PEW CHARITABLE TRUSTS SCHO PRG
GM01751|TEXAS A&M RES FOU
GM01752|TEXAS A&M RES FOU US SCI PROG
GM01772|WATER ENVIRONMENT RES FOU
GM01773|WEST FL AREA HLTH EDUC CTR
GM01774|WHITAKER FOU
GM01775|WHITEHALL FOU
GM01776|WILDLIFE CONSERVATION SOCIETY
GM01777|WINN FOU ROBERT H
GM01778|WINTHROP INST
GM01875|ENTERPRISE FL INNOVATION PARTNERSHIP
GM01876|ENTERPRISE FL MANUFACTURING PARTNERSHIP
GM01877|ENTERPRISE FL SW FL WORKFORCE DEV
GM01878|ENTERPRISE FL ALACHUA/BRADFORD JEP
GM02154|VIRGINIA FOU FOR HUMANITIES
GM02155|VIRGINIA MASON RESEARCH CTR
GM02156|RHODE ISLAND HOSPITAL
GM02157|MEMPHIS ZOOLOGICAL SOCIETY
GM02158|CONCERN FOU
GM02159|AMER ACAD OF NURSING
GM0216|HEART TECHNOLOGY INC
GM02160|AMER TYPE CULTURE COLLECTION
GM02161|USA EQUESTRIAN INC
GM02162|CARD AND INTER RAD RES & EDU FOU
GM02003|PROPANE EDU & RES CNCL
GM02004|BETH ISRAEL DEACONESS MED CTR
GM02005|ASHRAE
GM02006|NATL PATIENT SAFETY FOU
GM02007|INST FOR STUDY OF WORLD POLITI
GM01981|AMER ACAD OF OROFACIAL PAIN
GM01982|PUBLIC HLTH INST
GM01983|WEYHRICH LEADERSHIP FUND R J
GM01984|AQUATIC ECOSYS & RESTORN FOU
GM01985|UNIV HLTH SYSTEM CONSORTIUM
GM01986|REEVE FOU CHRISTOPHER & DANA
GM01987|CEDARS SINAI MEDICAL CTR
GM01988|NATL CNCL ON STUDENT DEVELPMNT
GM01989|ALLIANCE TO SAVE ENERGY
GM01803|AIR-COND & REFRIG TECH INST
GM01804|EDUCATIONAL TESTING SERVICE
GM01805|AMER WATER WORKS ASSO
GM01806|ORGANIC FARMING RESEARCH FOU
GM01807|WOOD FUND FRANK B & ELIZ P
GM01808|TURNER FOU INC
GM01809|PRIMATE CONSERVATION INC
GM0181|FORT DODGE LABORATORIES
GM01810|AMER ACAD OF OTOLARYNGOLOGY
GM01811|AMER ACAD OF OTOLARYNGOLOGY HEAD NECK
GM01812|PLANETARY CORAL REEF FOU
GM01813|SOU FLORIDA BAPTIST HOSPITAL
GM01814|SW PED NEPHROLOGY STUDY GROUP
GM01815|US CIVILIAN RES AND DEV FOU
GM01816|FL POULTRY FEDERATION
GM01817|OBSESSIVE COMPULSIVE FOU
GM01818|SW FL RESEARCH AND EDU FOU INC
GM01819|UNITED SOYBEAN BOARD
GM01969|AMER ASSO ENDODONTISTS FOU
GM0197|GENZYME CORP
GM01970|MACULA FOU
GM01971|NATL BRAIN TUMOR FOU
GM01972|PEANUT FOU
GM01973|GADSEN CNTY TOMATO GROWRS ASSO
GM01823|FL CLINICAL PRACTICE ASSO
GM01824|SCHULTE RESEARCH INST
GM01825|FL LEADERSHIP & EDUCATION FOU
GM01826|SAPIENT'S INST
GM01827|ENDOCRINE FELLOWS FOU
GM01828|GENESIS REHAB HOSPITAL
GM01829|INTL SOC OF ARBORICULTURE
GM0183|FRANKLIN ENTERPRISES
GM01830|AMER DIGESTIVE HLTH FOU
GM01831|JACKSONVILLE CHILDREN'S COM
GM01832|SAVE THE MANATEE CLUB
GM01833|FETZER INST
GM01834|AMER LYME DISEASE FOU
GM01835|FL ENDOW FOU FOR VOC REHAB ABLE TRUST
GM01836|VERY SPECIAL ARTS
GM01837|NATL BOARD OF MED EXAMINERS
GM01838|FAMILY VISITATION CTR
GM01839|AMER FOU FOR AGING RES
GM0184|G H BESSELAAR ASSOCIATES
GM01840|INTERSTATE SHELLFISH SANI CONF
GM01841|WINN FELINE FOU
GM01842|US POULTRY AND EGG ASSO
GM01843|ASSO OF RESEARCH LIBRARIES
GM01844|NATL STRENGTH AND CONDITION FOU
GM01845|GULF COAST N AREA HLTH EDU
GM01846|GULF COAST S AREA HLTH EDU
GM01905|SOUTHWEST RESEARCH INST
GM01906|FL CHAMBER OF COMMERCE FOU
GM01907|AMER FIBROMYALGIA SYNDROM ASSO
GM01908|MARY KAY ASH CHARITABLE FOU
GM01909|HAUCK FOU JOHN
GM0191|GENERAL ELECTRIC CO
GM0182|FOUNTAIN OF YOUTH PROPERTIES
GM01820|AMER ASSO OF PHARM SCIENTISTS
GM01821|FRONTIER SCI AND TECH RESEARCH FOU
GM01822|DANA FARBER CANCER INST
GM01918|AMER SOLAR ENERGY SOC
GM01919|NATL TUBEROUS SCLEROSIS FOUND
GM0192|GENERAL ELECTRIC CO MED SYS
GM01920|BEINECKE MEMORIAL SCHOLARSHIP
GM01921|FOOD RESEARCH INST FOU
GM01922|ST PETE NEIGHBORHOOD HOUSING
GM01923|JACKSONVILLE HOUSING PARTNERSH
GM01924|MIAMI-DADE NEIGHBORHD HOUSING
GM01762|UF FOU SHARE
GM01763|UF MEDICAL GUILD
GM01764|UF RESEARCH FOU
GM018|ALCON LABORATORIES INC
GM0180|FOREST LABORATORIES INC
GM01800|SAGE FOU RUSSELL
GM01801|NEIGHBORHOOD HOUSING & DEV COR
GM01779|WENNER-GREN FOU ANTHRO RES
GM0178|FORD MOTOR CO
GM01780|NATL ACAD OF SCIENCES
GM01781|NATL ACAD SCIENCES NATL RES CNCL
GM01782|LAWSON WILKINS PED ENDOCR SOC
GM01783|AMER FOU FOR UROLOGIC DISEASE
GM01784|BIG BEND AREA HLTH EDU CTR
GM01785|DANA FOU CHARLES A
GM01786|CHILDRENS HOSP BOSTON
GM01787|CALIFORNIA AVOCADO COM
GM02144|CHILDRENS HLTH ALLIANCE WISCONSIN
GM02145|WILDLIFE FOU OF FLORIDA
GM02146|SHANDS CHILDREN'S MIRACLE NETWORK
GM02147|FL PEANUT PRODUCERS ASSO
GM02148|DIRECTED ENERGY PROF SOC
GM02149|INST FOR ADVANCED STUDY
GM0215|HLTH & SCIENCES RESEARCH INC
GM02150|WOODROW WILSON NATL FELLOW FOU
GM02151|HLTH SMILES FOR WISCONSIN
GM02152|FOU FOR CHILDRENS ONCOLOGY GROUP
GM02153|PUBLIC HLTH TRUST MIAMI-DADE
GM02030|FRAXA RESEARCH FOU
GM02031|ST JOSEPH'S HOSP MED CNT BARROW NEURO
GM02032|LEMELSON FOU
GM02033|VENTUREWELL
GM02034|FACCT FOUND FOR ACCOUNTABILITY
GM02035|DRUG INFORMATION ASSO
GM02036|AMER ASSO OF ENDODONTICS
GM02037|FAMILY VOICES
GM02038|SOCIETY OF SURGICAL ONCOLOGY
GM01974|FL NORTH SHORE TECH CNTR
GM0199|GEOFOCUS INC
GM01990|FL HOUSING FINANCE CORP
GM01991|FL ASSO OF REALTORS
GM01975|AMER ASSO OF PUB HLTH DENTISTRY
GM01976|AMER HEAD AND NECK SOC
GM01977|NATL HISPANIC HOUSING CNCL
GM01978|MUSCULOSKELETAL TRANSPLNT FOU
GM01979|FL FEDERATION OF FAIRS
GM0198|GEO-CENTERS
GM01980|THELMA HANSEN TRUST U OF CA
GM01999|SMITH RICHARDSON FOU
GM02|3M COMPANY
GM020|ALLTECH BIOTECHNOLOGY CTR
GM0200|GEORGIA-PACIFIC CORP
GM02000|E. GLASER PEDIATRIC AIDS FOU
GM02001|ALTMAN FOU JENIFER
GM02002|FIDELITY INVST CHARITABLE GIFT
GM01945|MACULAR VISION RESEARCH FOU
GM01946|ALBERTA HERITAGE FOU MED RESR
GM01947|NATL MILK PRODUCERS FEDERATION
GM01948|SOYBEAN RESEARCH AND DEV CNCL
GM01949|NATL RIGHT TO WORK LEGAL DEFEN
GM0195|GENERAL MOTORS CORP RESEARCH LAB
GM01950|CNCL FOR AG SCI & TECHNOL
GM01951|HOROWITZ MEMORIAL FUND
GM01952|PARKINSON'S DISEASE FOU
GM01953|COOPER HOSPITAL UNIV MED CTR
GM01954|CHILDRENS HOSP CINCINNATI
GM01955|AMER ACAD OF PERIODONTOLOGY FOU
GM01956|SOC OF GERIATRIC CARDIOLOGY
GM01957|UNITED NATIONS ASSO OF USA
GM01958|NATL PRESSURE ULCER ADVS PANEL
GM01959|BERNICE BARBOUR FOU
GM0196|GENERAL MOTORS CORP NAO TECH CTR
GM01960|MAZDA FOU
GM0211|HARCOURT BRACE JOVANOVICH INC
GM02110|FL INST FOR WORKFORCE INNOVAT
GM02111|AMER HAND THERAPY FOU
GM02112|FOX FOU MICHAEL J
GM02113|INST FOR SCIENTIFIC RESEARCH
GM02114|THE FLORIDA AHEC NETWORK
GM02115|PALMETTO RICHLAND MEMORIAL HSP
GM02116|AMER MALACOLOGICAL SOC INC
GM02117|SOC FOR MATERNAL FETAL MED
GM01879|ENTERPRISE FL NORTH FL WORFORCE DEV
GM0188|GENENTECH INC
GM01880|AMER DENTAL ASSO FOU
GM01881|NATL NTWK CHILD ADVOCACY CTRS
GM01882|MANUFACTURED HOUSING INST
GM01883|WORLD VISION
GM01884|PHRMA FOU
GM01885|AMER COL OF GASTROENTEROLOGY
GM01886|HEINZ FAMILY FOU
GM01961|TSAO-JING MEMORIAL FOU
GM01962|NATL OPTICAL ASTRONOMY OBSERVA
GM01963|NATL HEMOPHILIA FOU
GM01964|US PHARMACOPEIA
GM01867|LOUISIANA UNIV MARINE CONSORT
GM01868|AMER SOC OF LAW MED AND ETHICS
GM01869|FL AG IN THE CLASSROOM INC
GM0187|GENENTECH FOU FOR GROWTH DEV
GM01870|COMMON PURPOSE INST
GM01871|MOFFITT CANCER CTR H LEE
GM01872|ORLANDO HEALTH FOU
GM01873|FL DENTAL ASSO
GM01874|ENTERPRISE FL
GM01709|PHARM RES AND MFRS OF AMER FOU
GM0171|FL CITRUS MUTUAL
GM01710|PLASTIC SURGERY EDUCATION FOU
GM01711|RADIOLOGICAL SOCIETY OF N A
GM01712|RESEARCH CORP
GM01713|RESEARCH TO PREVENT BLINDNESS
GM01714|RETIREMENT RESEARCH FOU
GM01788|MCDONNELL FOU JAMES S
GM01789|MISSISSIPPI ENTERPRISE FOR TEC
GM0179|FORD MOTOR CO VISTEON
GM01790|SO CAROLINA RESEARCH AUTHORITY
GM01791|NATL ASSO OF RECORDING MERCH
GM01792|NATL ASSO OF SCHL PSYCHOLOGIST
GM01793|NATL ATHLETIC TRAINERS ASSO
GM01794|NATL WATERMELON PROMOTION BRD
GM01795|NATL STARCH AND CHEMICAL FOU
GM01796|NATL VITILIGO FOU
GM01797|NOR CENTRAL FL HLTH PLAN CNCL
GM01798|OPEN SOCIETY INST
GM01799|NEIGHBORHOOD REINVESTMENT CORP
GM01910|WORKFORCE CNCL OF SW FL
GM01911|AM PARAPLEGIA SOCIETY
GM01912|ASSOCIATION LIAISON OFFICE-ALO
GM01913|AMER FORESTS
GM01914|WAYNE HUGHES INST
GM01915|WAYNE HUGHES INST DRUG DISCOVERY ENT
GM01916|TALL TIMBERS RESEARCH INC
GM01917|SUSTAINABLE COMMUNITIES NET
GM0177|FMC PROFESSIONAL SOLUTIONS
GM01770|UNIV MEDICAL CTR
GM01771|VETERINARY ORTHOPAEDIC SOC
GM02088|WORKFORCE FL INC SW FL DEV BOARD
GM02089|WORKFORCE FL INC ALACHUA BRADFORD BD
GM0209|GYNOPHARMA
GM02090|WORKFORCE FL INC SUNCOAST DEV BOARD
GM02091|WORKFORCE FL INC POLK CNTY DEV BOARD
GM02092|WORKFORCE FL INC CHIPOLA REG PLAN BD
GM02129|CHILDRENS HOSP PHILADELPHIA
GM0213|HARTZ MOUNTAIN CORP
GM02130|AMER CHEMISTRY CNCL
GM02131|CHILDRENS HOSP DENVER
GM02132|CHILDRENS HOSP SEATTLE
GM02133|NATL CHILDHOOD CANCER FOU
GM02134|TALLAHASSEE MEM HLTH CARE FOU
GM02135|TAMPA BAY ESTUARY PROGRAM
GM02136|FL RECREATION AND PARKS ASSO FOU
GM02137|UF JACKSONVILLE HEALTHCARE
GM02138|AGOURON INST
GM02139|SE SOC PLASTIC RECONST SURG
GM0214|HAZLETON LABORATORIES
GM02140|FLIGHT ATTENDANT MED RES INST
GM02141|AMER PSYCHOSOMATIC SOC
GM02142|FAMILY HLTH INTERNATIONAL
GM02203|ASSO MED EDU RES IN SUB ABUSE
GM02204|ALACHUA CNTY ORG RURAL NEEDS
GM02205|MAREN FOU
GM02206|THE GERONTOLOGICAL SOC OF AMER
GM02109|MINNEAPOLIS HEART INST FOU
GM02045|ASSO ADVNMT APPL SPORT PSYCHOL
GM02046|AMER FOU FOR PHARM EDU (AFPE)
GM02047|INST FOR ADV OF COMM PHARMACY
GM02048|TROPICAL & SUBTROPICAL SEAFOOD
GM02049|NATA
GM0205|GRF CORP
GM02050|MASSACHUSETTS GENERAL HOSPITAL
GM02456|NATL INST OF HLTH NIDA
GM02304|ALL SPECIES FOU
GM02305|COMMONWEALTH FUND
GM02306|THE CONSERVANCY OF SW FLORIDA
GM02307|BARTH SYNDROME FOU
GM02308|MAX MCGRAW WILDLIFE FOU
GM02309|TUFTS HEALTHCARE INST
GM02225|SOUTH FL ORCHID SOCIETY
GM02226|KAUFFMAN EWING MARION FOU
GM02227|NEUROSURGERY RES AND EDU FOU
GM02228|LIFEQUEST ORGAN RECOVERY SERV
GM02229|INTL TURF PRODUCERS FOU
GM02064|LEUKEMIA & LYMPHOMA SOC
GM02118|NUCKOLLS FUND FOR LIGHTING EDU
GM02119|FL HOUSING FINANCE CORP
GM0212|HARRIS CORP
GM02120|LET THERE BE HOPE MED RES FOU
GM02121|FL CNCL ON COMPULSIVE GAMBLING
GM02122|JOUR OF AM WATER RESOURCE ASSO
GM02123|THE CHEST FOU
GM02291|LAW SCHOOL ADMISSION CNCL
GM02292|NATL WATER RESEARCH INST
GM02293|SAWGRASS ASSO
GM02294|SPECIAL OLYMPICS INC
GM02295|PHRMA FOU
GM02296|NATL PEANUT BOARD
GM02297|NEC FOU OF AMERICA
GM02298|ASSO OF AMER MEDICAL COLLEGES
GM02299|AMER COL OF VET INTERN MED FOU
GM02008|AMER ACAD OF FIXED PROSTHODONTIC
GM02009|ICSC EDUCATIONAL FOU
GM0201|GLAXO INC
GM02010|NATL BUREAU OF ECONOMIC RES
GM02011|INTL SOC OF ARBORICULTURE
GM02012|ASSO OF FOOD & DRUG OFFICIALS
GM02013|BUSH BARBARA FOU
GM02014|MILORGANITE
GM02015|HEREDITARY DISEASE FOU
GM02016|NATL INST FOR HEALTHCARE RES
GM02017|AMER ASSO OF EQUINE PRAC FOU
GM02018|SO BLDG CODE CONGRESS INTL INC
GM01992|NATL BLACK NURSES ASSOCIATION
GM01993|PSI CHI FACULT ADVSR RES GRANT
GM01994|AG AND LABOR PROGRAM INC
GM01995|NATL RETAIL INST
GM01996|ALPHA ONE FOU
GM01997|STRUCTURAL STABILITY RES CNCL
GM01998|HILLMAN FOU WILLIAM TALBOTT
GM02025|ASSO OF AMER VET MED COLLEGES
GM02026|MUSCULAR FOU FOR RES DEV
GM02027|VISIT FLORIDA
GM02028|JACKSONVILLE JAGUARS FOU
GM02029|WHITNEY MUSEUM OF AMER ART
GM0203|GRACE & COMPANY W R
GM02065|SW FL CNCL FOR ENV EDU
GM02066|NEOTROPICAL CONSER & DEV FUND
GM02067|FRIENDS OF ROOKERY BAY
GM02068|BERBECKER WJ AND LA SCHOLAR FOU
GM02069|FL ASSO OF COUNTIES
GM0207|GRW CORP
GM02070|US HOLOCAUST MEMORIAL MUSEUM
GM02071|BATTELLE CONSERVATION INTL
GM02072|FL EXOTIC PEST PLANT CNCL
GM02073|INTL READING ASSOCIATION
GM02074|COALITION FOR MINORITY HLTH
GM02075|LUSTGARTEN FOU PANCREATIC CANCER
GM02076|CROQUET FOU OF FLORIDA
GM02207|AMER FOREST FOU LEARNING TREE
GM02208|AMER PSYCHIATRIC ASSO
GM02209|AMER PSYCHIATRIC ASSO INST RES AND EDU
GM0221|HEWLETT-PACKARD COMPANY IMAGING SYSTEMS
GM02210|GAINESVILLE SPORTS ORG COM
GM02211|UNITED NEGRO COLLEGE FUND
GM02212|MECHANICAL CONTRACTING FOU
GM02213|AMER FEED INDUSTRY ASSO
GM02214|REYNOLDS FOU CHRISTOPHER
GM02215|FOU FOR DIGESTIVE HLTH AND NUTR
GM02216|SOC FOR AMER ARCHAEOLOGY
GM02217|INST FOR THE STUDY OF AGING
GM02218|ASHP RES & EDUCATION FOU
GM02219|ARMSTRONG FOU LANCE
GM0222|HILL PHARMACEUTICALS
GM02220|SOUTHWESTERN MEDICAL FOU
GM02221|RESEARCH TRIANGLE INST
GM02222|ENVIRONMENTAL RES & EDU FOU
GM02223|INST OF PAPER SCIENCE AND TECH
GM02224|AMER ZOO AND AQUARIUM ASSO
GM02093|WORKFORCE FL INC FLAGLER VOLUSIA DEV BRD
GM02094|WORKFORCE FL INC CNTRL FLORIDA DEV BOARD
GM02095|WORKFORCE FL INC TREASURE COAST DEV BOAR
GM02096|WORKFORCE FL INC ESCAROSA REG DEV BD
GM02097|CHILES FOU LAWTON
GM02098|AMER EGG BOARD
GM02099|NATL BRAIN INJURY RES T AND T FOU
GM021|ALPHA THERAPEUTIC CORP
GM0210|HAMILTON MEDICAL INC
GM02100|AMER SOC HLTH SYS PHARM FOU
GM02101|GOLD FOU ARNOLD P
GM02102|THE FOREST MANAGEMENT TRUST
GM02103|TRANSNATIONAL FAMILY RES INST
GM02104|HANDLER FOU MILTON & MIRIAM
GM02105|EURASIA FOU
GM02106|NE FL LIBRARY INFORMATION NET
