harvested_by|sponsorid|name|funder|date_harvested|uri|remove
VIVO Pump 0.8.0|GM01144|New Era Technologies|1|2015-10-15|http://vivo.ufl.edu/individual/n2054819725|
VIVO Pump 0.8.0|GM01145|Newby Management|1|2015-10-15|http://vivo.ufl.edu/individual/n844300051|
VIVO Pump 0.8.0|GM01146|Alcon Research|1|2015-10-15|http://vivo.ufl.edu/individual/n691371030|
VIVO Pump 0.8.0|GM01147|Aryx Therapeutics|1|2015-10-15|http://vivo.ufl.edu/individual/n938573737|
VIVO Pump 0.8.0|GM01148|Imc Global Inc Feed Ingredients|1|2015-10-15|http://vivo.ufl.edu/individual/n6081012500|
VIVO Pump 0.8.0|GM01149|Abaxis Inc|1|2015-10-15|http://vivo.ufl.edu/individual/n2125089054|
VIVO Pump 0.8.0|GM0115|Chr Hansen's Bio-Systems|1|2015-10-15|http://vivo.ufl.edu/individual/n1027511047|
VIVO Pump 0.8.0|GM01150|Finnegan Henderson Farabow|1|2015-10-15|http://vivo.ufl.edu/individual/n1558908055|
VIVO Pump 0.8.0|GM01151|Plant Cell Technology Inc|1|2015-10-15|http://vivo.ufl.edu/individual/n3261175543|
VIVO Pump 0.8.0|GM01152|Novozymes Biologicals Inc|1|2015-10-15|http://vivo.ufl.edu/individual/n9613389295|
VIVO Pump 0.8.0|GM01036|Drager Medical Inc Na Drager|1|2015-10-15|http://vivo.ufl.edu/individual/n2025119622|
VIVO Pump 0.8.0|GM01037|Arch Historical Conservancy|1|2015-10-15|http://vivo.ufl.edu/individual/n6089129076|
VIVO Pump 0.8.0|GM01038|Loss Prevention Solutions|1|2015-10-15|http://vivo.ufl.edu/individual/n2788329702|
VIVO Pump 0.8.0|GM01039|Novus International|1|2015-10-15|http://vivo.ufl.edu/individual/n1431773472|
VIVO Pump 0.8.0|GM01247|Ribapharm|1|2015-10-15|http://vivo.ufl.edu/individual/n51117858|
VIVO Pump 0.8.0|GM01091|Prudential Insur Company Real Estate Investor|1|2015-10-15|http://vivo.ufl.edu/individual/n261494793|
VIVO Pump 0.8.0|GM01092|World Diagnostics Inc|1|2015-10-15|http://vivo.ufl.edu/individual/n7323933263|
VIVO Pump 0.8.0|GM01093|Cygnet Enterprises Inc|1|2015-10-15|http://vivo.ufl.edu/individual/n6755004774|
VIVO Pump 0.8.0|GM01094|Neurogesx Inc|1|2015-10-15|http://vivo.ufl.edu/individual/n157045305|
VIVO Pump 0.8.0|GM01095|Pbi Gordon Corporation|1|2015-10-15|http://vivo.ufl.edu/individual/n2085971206|
VIVO Pump 0.8.0|GM01096|Pacesetter Inc|1|2015-10-15|http://vivo.ufl.edu/individual/n383423643|
VIVO Pump 0.8.0|GM01167|Integra Lifesciences Corporation|1|2015-10-15|http://vivo.ufl.edu/individual/n2109545459|
VIVO Pump 0.8.0|GM01168|Novelos Therapeutics Inc|1|2015-10-15|http://vivo.ufl.edu/individual/n9721492544|
VIVO Pump 0.8.0|GM01169|Mds Pharma Services Clinical Research|1|2015-10-15|http://vivo.ufl.edu/individual/n1329150327|
VIVO Pump 0.8.0|GM0117|Ciba Vision Corporation Ophthalmics|1|2015-10-15|http://vivo.ufl.edu/individual/n7915840044|
VIVO Pump 0.8.0|GM01170|New England Research Institute|1|2015-10-15|http://vivo.ufl.edu/individual/n393846910|
VIVO Pump 0.8.0|GM01171|Onyx Pharmaceuticals|1|2015-10-15|http://vivo.ufl.edu/individual/n4988915999|
VIVO Pump 0.8.0|GM01172|Ingenix Pharmaceutical Service|1|2015-10-15|http://vivo.ufl.edu/individual/n594420322|
VIVO Pump 0.8.0|GM01173|Arvesta Corporation|1|2015-10-15|http://vivo.ufl.edu/individual/n7999080192|
VIVO Pump 0.8.0|GM0127|Conoco Inc|1|2015-10-15|http://vivo.ufl.edu/individual/n947560571|
VIVO Pump 0.8.0|GM01270|Justak Research & Development|1|2015-10-15|http://vivo.ufl.edu/individual/n5178845850|
VIVO Pump 0.8.0|GM01271|Advanced Research Corporation|1|2015-10-15|http://vivo.ufl.edu/individual/n1602040203|
VIVO Pump 0.8.0|GM01272|Cancervax|1|2015-10-15|http://vivo.ufl.edu/individual/n7121675333|
VIVO Pump 0.8.0|GM01342|Cherry Lake Tree Farm|1|2015-10-15|http://vivo.ufl.edu/individual/n1604993347|
VIVO Pump 0.8.0|GM01343|C02 Technologies|1|2015-10-15|http://vivo.ufl.edu/individual/n7727353124|
VIVO Pump 0.8.0|GM01344|Hypnion|1|2015-10-15|http://vivo.ufl.edu/individual/n601212161|
VIVO Pump 0.8.0|GM01345|Associated General Cont of American|1|2015-10-15|http://vivo.ufl.edu/individual/n1281139945|
VIVO Pump 0.8.0|GM01346|Medivance|1|2015-10-15|http://vivo.ufl.edu/individual/n245859516|
VIVO Pump 0.8.0|GM01347|Salus Pharma|1|2015-10-15|http://vivo.ufl.edu/individual/n1264077642|
VIVO Pump 0.8.0|GM01348|Cc Technologies|1|2015-10-15|http://vivo.ufl.edu/individual/n825554049|
VIVO Pump 0.8.0|GM01349|Cardioquest|1|2015-10-15|http://vivo.ufl.edu/individual/n1809937252|
VIVO Pump 0.8.0|GM0135|Cotton Incorporated|1|2015-10-15|http://vivo.ufl.edu/individual/n1203682729|
VIVO Pump 0.8.0|GM01371|United Therapeutics Corporation|1|2015-10-15|http://vivo.ufl.edu/individual/n867011839|
VIVO Pump 0.8.0|GM01372|Epi-Q|1|2015-10-15|http://vivo.ufl.edu/individual/n6088969929|
VIVO Pump 0.8.0|GM01373|Encore Medical Corporation|1|2015-10-15|http://vivo.ufl.edu/individual/n649680176|
VIVO Pump 0.8.0|GM01374|Farm Systems Research|1|2015-10-15|http://vivo.ufl.edu/individual/n6480297301|
VIVO Pump 0.8.0|GM01335|Ninesigma|1|2015-10-15|http://vivo.ufl.edu/individual/n8663247757|
VIVO Pump 0.8.0|GM01336|E-Spectrum Technologies|1|2015-10-15|http://vivo.ufl.edu/individual/n9067354484|
VIVO Pump 0.8.0|GM01337|Serim Research Corporation|1|2015-10-15|http://vivo.ufl.edu/individual/n3986437687|
VIVO Pump 0.8.0|GM01338|Disk Dynamics Inc|1|2015-10-15|http://vivo.ufl.edu/individual/n9494265973|
VIVO Pump 0.8.0|GM01339|Boston Scientific Santa Rosa Corporation|1|2015-10-15|http://vivo.ufl.edu/individual/n1322868513|
VIVO Pump 0.8.0|GM0134|Corrections Corporation of America|1|2015-10-15|http://vivo.ufl.edu/individual/n6596781548|
VIVO Pump 0.8.0|GM01130|Sunpure|1|2015-10-15|http://vivo.ufl.edu/individual/n5913258727|
VIVO Pump 0.8.0|GM01131|Sloan Trends and Solutions Inc|1|2015-10-15|http://vivo.ufl.edu/individual/n1863878080|
VIVO Pump 0.8.0|GM01132|Chugai Biopharmaceuticals Inc|1|2015-10-15|http://vivo.ufl.edu/individual/n791141181|
VIVO Pump 0.8.0|GM01133|Mednova (Usa) Inc|1|2015-10-15|http://vivo.ufl.edu/individual/n2760323038|
VIVO Pump 0.8.0|GM01134|Pickett and Associates Inc|1|2015-10-15|http://vivo.ufl.edu/individual/n9294664483|
VIVO Pump 0.8.0|GM01135|I-Flow Corporation|1|2015-10-15|http://vivo.ufl.edu/individual/n9526749798|
VIVO Pump 0.8.0|GM01404|Acumed|1|2015-10-15|http://vivo.ufl.edu/individual/n461693172|
VIVO Pump 0.8.0|GM01405|Protein Design Labs (Pdl)|1|2015-10-15|http://vivo.ufl.edu/individual/n1363307201|
VIVO Pump 0.8.0|GM01406|Conexant Systems|1|2015-10-15|http://vivo.ufl.edu/individual/n7848254712|
VIVO Pump 0.8.0|GM01407|Vision|1|2015-10-15|http://vivo.ufl.edu/individual/n4153590971|
VIVO Pump 0.8.0|GM01408|National Safety Associates|1|2015-10-15|http://vivo.ufl.edu/individual/n1296980011|
VIVO Pump 0.8.0|GM01409|Robert Bosch Tool Corporation|1|2015-10-15|http://vivo.ufl.edu/individual/n3112597846|
VIVO Pump 0.8.0|GM0141|Devices for Vascular Intervention|1|2015-10-15|http://vivo.ufl.edu/individual/n5407939304|
VIVO Pump 0.8.0|GM01410|Cardiovascular Clinical Studies|1|2015-10-15|http://vivo.ufl.edu/individual/n1052873614|
VIVO Pump 0.8.0|GM01411|Utek Corporation|1|2015-10-15|http://vivo.ufl.edu/individual/n479431869|
VIVO Pump 0.8.0|GM01350|Vida Beverages|1|2015-10-15|http://vivo.ufl.edu/individual/n876887543|
VIVO Pump 0.8.0|GM01351|Biogen Idec|1|2015-10-15|http://vivo.ufl.edu/individual/n6603227682|
VIVO Pump 0.8.0|GM01352|Angiogenex|1|2015-10-15|http://vivo.ufl.edu/individual/n9066765567|
VIVO Pump 0.8.0|GM01353|Advanced Science and Novel Technician|1|2015-10-15|http://vivo.ufl.edu/individual/n3333840448|
VIVO Pump 0.8.0|GM01354|Access Medical Group|1|2015-10-15|http://vivo.ufl.edu/individual/n115930794|
VIVO Pump 0.8.0|GM01355|Intermatic|1|2015-10-15|http://vivo.ufl.edu/individual/n84999583|
VIVO Pump 0.8.0|GM01356|Henry Engine|1|2015-10-15|http://vivo.ufl.edu/individual/n4118832006|
VIVO Pump 0.8.0|GM01357|Independence Technology|1|2015-10-15|http://vivo.ufl.edu/individual/n3341332045|
VIVO Pump 0.8.0|GM01358|Toyota Motor Sales USA|1|2015-10-15|http://vivo.ufl.edu/individual/n415067013|
VIVO Pump 0.8.0|GM01359|Frelilich Leitner and Carlisle|1|2015-10-15|http://vivo.ufl.edu/individual/n4622884813|
VIVO Pump 0.8.0|GM0136|Ctd Inc|1|2015-10-15|http://vivo.ufl.edu/individual/n4364342095|
VIVO Pump 0.8.0|GM01383|Daiichi Pharma Holdings Medical Research|1|2015-10-15|http://vivo.ufl.edu/individual/n4326374329|
VIVO Pump 0.8.0|GM01384|Med-El Corporation|1|2015-10-15|http://vivo.ufl.edu/individual/n1718082748|
VIVO Pump 0.8.0|GM01385|Advanced Targeting Systems|1|2015-10-15|http://vivo.ufl.edu/individual/n5933742329|
VIVO Pump 0.8.0|GM01386|The Medicines Company|1|2015-10-15|http://vivo.ufl.edu/individual/n428047311|
VIVO Pump 0.8.0|GM01387|Telik|1|2015-10-15|http://vivo.ufl.edu/individual/n45566279|
VIVO Pump 0.8.0|GM01388|Securboration|1|2015-10-15|http://vivo.ufl.edu/individual/n7009249231|
VIVO Pump 0.8.0|GM01389|American Crystal Sugar|1|2015-10-15|http://vivo.ufl.edu/individual/n1919930050|
VIVO Pump 0.8.0|GM0139|Datascope Corporation|1|2015-10-15|http://vivo.ufl.edu/individual/n4142349496|
VIVO Pump 0.8.0|GM01390|Meadwestvaco|1|2015-10-15|http://vivo.ufl.edu/individual/n1591303842|
VIVO Pump 0.8.0|GM01391|Solutions Industrial & Env Service|1|2015-10-15|http://vivo.ufl.edu/individual/n1477684626|
VIVO Pump 0.8.0|GM01392|Zel Technologies|1|2015-10-15|http://vivo.ufl.edu/individual/n2543977683|
VIVO Pump 0.8.0|GM01393|Virtual Brands|1|2015-10-15|http://vivo.ufl.edu/individual/n1968492924|
VIVO Pump 0.8.0|GM01394|Cook Biotech|1|2015-10-15|http://vivo.ufl.edu/individual/n1624579696|
VIVO Pump 0.8.0|GM01395|Varian Medical Systems|1|2015-10-15|http://vivo.ufl.edu/individual/n1020241698|
VIVO Pump 0.8.0|GM01396|Octel Corporation|1|2015-10-15|http://vivo.ufl.edu/individual/n9473645604|
VIVO Pump 0.8.0|GM01397|Exagen Diagnostics|1|2015-10-15|http://vivo.ufl.edu/individual/n501728047|
VIVO Pump 0.8.0|GM01398|Surface Chemists of Florida|1|2015-10-15|http://vivo.ufl.edu/individual/n1827291297|
VIVO Pump 0.8.0|GM01399|Technical & Devices International (Tdi)|1|2015-10-15|http://vivo.ufl.edu/individual/n8444767625|
VIVO Pump 0.8.0|GM014|Air Vent|1|2015-10-15|http://vivo.ufl.edu/individual/n1563129191|
VIVO Pump 0.8.0|GM0140|Degussa Corporation|1|2015-10-15|http://vivo.ufl.edu/individual/n6805771649|
VIVO Pump 0.8.0|GM01223|O'Brien and Gere Engineers|1|2015-10-15|http://vivo.ufl.edu/individual/n4274272807|
VIVO Pump 0.8.0|GM01155|Cheladerm Inc|1|2015-10-15|http://vivo.ufl.edu/individual/n3363144830|
VIVO Pump 0.8.0|GM01375|Biorobots|1|2015-10-15|http://vivo.ufl.edu/individual/n1824313565|
VIVO Pump 0.8.0|GM01376|Irvine Biomedical|1|2015-10-15|http://vivo.ufl.edu/individual/n491701256|
VIVO Pump 0.8.0|GM01377|The Jerome Group|1|2015-10-15|http://vivo.ufl.edu/individual/n2629025833|
VIVO Pump 0.8.0|GM01378|Xcel Energy|1|2015-10-15|http://vivo.ufl.edu/individual/n1499625232|
VIVO Pump 0.8.0|GM01379|Innovatek Inc|1|2015-10-15|http://vivo.ufl.edu/individual/n2062472730|
VIVO Pump 0.8.0|GM0138|Dames & Moore|1|2015-10-15|http://vivo.ufl.edu/individual/n4361943579|
VIVO Pump 0.8.0|GM01380|Stryker Instruments|1|2015-10-15|http://vivo.ufl.edu/individual/n1513618864|
VIVO Pump 0.8.0|GM01381|Stryker Corporation|1|2015-10-15|http://vivo.ufl.edu/individual/n1513618864|
VIVO Pump 0.8.0|GM01382|Transneuronix|1|2015-10-15|http://vivo.ufl.edu/individual/n1763400474|
VIVO Pump 0.8.0|GM0131|Coolux|1|2015-10-15|http://vivo.ufl.edu/individual/n5253070861|
VIVO Pump 0.8.0|GM01310|Planning Systems Inc|1|2015-10-15|http://vivo.ufl.edu/individual/n1206657782|
VIVO Pump 0.8.0|GM01311|West Pharmaceutical Services|1|2015-10-15|http://vivo.ufl.edu/individual/n2014141895|
VIVO Pump 0.8.0|GM01312|Integrium|1|2015-10-15|http://vivo.ufl.edu/individual/n892833725|
VIVO Pump 0.8.0|GM01313|Chip Supply|1|2015-10-15|http://vivo.ufl.edu/individual/n2885216388|
VIVO Pump 0.8.0|GM01314|Control Delivery Systems|1|2015-10-15|http://vivo.ufl.edu/individual/n6582856215|
VIVO Pump 0.8.0|GM01315|Florida N-Viro|1|2015-10-15|http://vivo.ufl.edu/individual/n1772715890|
VIVO Pump 0.8.0|GM01316|Sorbent Technologies|1|2015-10-15|http://vivo.ufl.edu/individual/n174445564|
VIVO Pump 0.8.0|GM01317|Nmt Medical Inc|1|2015-10-15|http://vivo.ufl.edu/individual/n6143756189|
VIVO Pump 0.8.0|GM01318|Inhibitex|1|2015-10-15|http://vivo.ufl.edu/individual/n741494913|
VIVO Pump 0.8.0|GM01319|Biosite Inc|1|2015-10-15|http://vivo.ufl.edu/individual/n888108138|
VIVO Pump 0.8.0|GM0132|Cordis Corporation|1|2015-10-15|http://vivo.ufl.edu/individual/n662629264|
VIVO Pump 0.8.0|GM01320|Biocatalytics Inc|1|2015-10-15|http://vivo.ufl.edu/individual/n650022687|
VIVO Pump 0.8.0|GM01321|Chandra Xray Center|1|2015-10-15|http://vivo.ufl.edu/individual/n650022687|
VIVO Pump 0.8.0|GM01322|Tcs Research and Design|1|2015-10-15|http://vivo.ufl.edu/individual/n7588797345|
VIVO Pump 0.8.0|GM01323|Globespan Virata|1|2015-10-15|http://vivo.ufl.edu/individual/n2138671167|
VIVO Pump 0.8.0|GM01324|Interventional Therapies|1|2015-10-15|http://vivo.ufl.edu/individual/n4661045151|
VIVO Pump 0.8.0|GM01325|Conrod Association Communications|1|2015-10-15|http://vivo.ufl.edu/individual/n1074015617|
VIVO Pump 0.8.0|GM01326|Micromed Technology|1|2015-10-15|http://vivo.ufl.edu/individual/n618502174|
VIVO Pump 0.8.0|GM01327|Amersham Health|1|2015-10-15|http://vivo.ufl.edu/individual/n8854264073|
VIVO Pump 0.8.0|GM01248|Sgt Incorporated|1|2015-10-15|http://vivo.ufl.edu/individual/n2599859379|
VIVO Pump 0.8.0|GM01329|Firehouse Restaurant|1|2015-10-15|http://vivo.ufl.edu/individual/n1862739271|
VIVO Pump 0.8.0|GM0133|Corning Inc|1|2015-10-15|http://vivo.ufl.edu/individual/n2781891728|
VIVO Pump 0.8.0|GM01330|Fulcrum Pharma Developments|1|2015-10-15|http://vivo.ufl.edu/individual/n5595649198|
VIVO Pump 0.8.0|GM01331|Divergence Inc|1|2015-10-15|http://vivo.ufl.edu/individual/n1039206868|
VIVO Pump 0.8.0|GM01332|Amphastar Pharmaceuticals|1|2015-10-15|http://vivo.ufl.edu/individual/n1721335275|
VIVO Pump 0.8.0|GM01333|Day Cruise Association|1|2015-10-15|http://vivo.ufl.edu/individual/n8573192264|
VIVO Pump 0.8.0|GM01334|Ferten|1|2015-10-15|http://vivo.ufl.edu/individual/n4531584580|
VIVO Pump 0.8.0|GM01559|Florida Education Research Council|1|2015-10-15|http://vivo.ufl.edu/individual/n4723944565|
VIVO Pump 0.8.0|GM0156|Elan Pharmaceutical Research Corporation|1|2015-10-15|http://vivo.ufl.edu/individual/n1519203619|
VIVO Pump 0.8.0|GM01301|Aeterna Laboratories|1|2015-10-15|http://vivo.ufl.edu/individual/n316015204|
VIVO Pump 0.8.0|GM01302|National Football League|1|2015-10-15|http://vivo.ufl.edu/individual/n194521493|
VIVO Pump 0.8.0|GM01303|Group 5 and Associates|1|2015-10-15|http://vivo.ufl.edu/individual/n7121417185|
VIVO Pump 0.8.0|GM01304|Lesco|1|2015-10-15|http://vivo.ufl.edu/individual/n6061848896|
VIVO Pump 0.8.0|GM01305|Washington Sub Sanitary Commission|1|2015-10-15|http://vivo.ufl.edu/individual/n9056991286|
VIVO Pump 0.8.0|GM01306|Immusol Inc|1|2015-10-15|http://vivo.ufl.edu/individual/n509883806|
VIVO Pump 0.8.0|GM01566|Florida Golf Course Superintendant Association|1|2015-10-15|http://vivo.ufl.edu/individual/n1766391009|
VIVO Pump 0.8.0|GM01567|Florida Humanities Council|1|2015-10-15|http://vivo.ufl.edu/individual/n894276935|
VIVO Pump 0.8.0|GM01568|Florida Lime and Avocado Admn Com|1|2015-10-15|http://vivo.ufl.edu/individual/n3847805738|
VIVO Pump 0.8.0|GM01569|Florida Mosquito Control Association|1|2015-10-15|http://vivo.ufl.edu/individual/n2670365742|
VIVO Pump 0.8.0|GM01412|Boston Life Sciences|1|2015-10-15|http://vivo.ufl.edu/individual/n2134577993|
VIVO Pump 0.8.0|GM01413|Benemann Associates|1|2015-10-15|http://vivo.ufl.edu/individual/n455724785|
VIVO Pump 0.8.0|GM01414|Oracle Giving|1|2015-10-15|http://vivo.ufl.edu/individual/n4135266444|
VIVO Pump 0.8.0|GM01415|Peninsula Pharmaceuticals|1|2015-10-15|http://vivo.ufl.edu/individual/n1200843697|
VIVO Pump 0.8.0|GM01416|Ag Communicators in Education|1|2015-10-15|http://vivo.ufl.edu/individual/n14389171|
VIVO Pump 0.8.0|GM01417|Alcoholic Beverage Med Research Foundation|1|2015-10-15|http://vivo.ufl.edu/individual/n1006514555|
VIVO Pump 0.8.0|GM01418|Alzheimers Association|1|2015-10-15|http://vivo.ufl.edu/individual/n1620613761|
VIVO Pump 0.8.0|GM01419|American Academy of Pediatrics|1|2015-10-15|http://vivo.ufl.edu/individual/n1728995741|
VIVO Pump 0.8.0|GM0142|Disco Aluminum Products|1|2015-10-15|http://vivo.ufl.edu/individual/n186998549|
VIVO Pump 0.8.0|GM01420|American Academy of Vet Dermatology|1|2015-10-15|http://vivo.ufl.edu/individual/n2825844466|
VIVO Pump 0.8.0|GM01421|American Animal Hospital Association|1|2015-10-15|http://vivo.ufl.edu/individual/n3182162083|
VIVO Pump 0.8.0|GM01422|American Association for Advanced of Science|1|2015-10-15|http://vivo.ufl.edu/individual/n1160538309|
VIVO Pump 0.8.0|GM01423|American Association for Dental Research|1|2015-10-15|http://vivo.ufl.edu/individual/n747974003|
VIVO Pump 0.8.0|GM01424|American Association of College of Pharmacy|1|2015-10-15|http://vivo.ufl.edu/individual/n1061043401|
VIVO Pump 0.8.0|GM01425|American Association of Diabetes Education|1|2015-10-15|http://vivo.ufl.edu/individual/n1673518122|
VIVO Pump 0.8.0|GM01426|American Association of Endodontists|1|2015-10-15|http://vivo.ufl.edu/individual/n297380292|
VIVO Pump 0.8.0|GM01427|American Association of Equine Prac|1|2015-10-15|http://vivo.ufl.edu/individual/n513789265|
VIVO Pump 0.8.0|GM01428|American Association of Feline Prac|1|2015-10-15|http://vivo.ufl.edu/individual/n1285585821|
VIVO Pump 0.8.0|GM01447|American Dietetic Association|1|2015-10-15|http://vivo.ufl.edu/individual/n4314707032|
VIVO Pump 0.8.0|GM01448|American Farm Bureau|1|2015-10-15|http://vivo.ufl.edu/individual/n8275357738|
VIVO Pump 0.8.0|GM01449|American Foundation for Aids Research|1|2015-10-15|http://vivo.ufl.edu/individual/n1767560610|
VIVO Pump 0.8.0|GM0145|Dow Chemical Com Dow Agrosciences Inc|1|2015-10-15|http://vivo.ufl.edu/individual/n50990|
VIVO Pump 0.8.0|GM01450|American Foundation for Pharm Education|1|2015-10-15|http://vivo.ufl.edu/individual/n2004561386|
VIVO Pump 0.8.0|GM01451|American Fedn for Aging Research|1|2015-10-15|http://vivo.ufl.edu/individual/n378543564|
VIVO Pump 0.8.0|GM01156|Targacept Inc|1|2015-10-15|http://vivo.ufl.edu/individual/n375623886|
VIVO Pump 0.8.0|GM01157|Evans-Hamilton Inc|1|2015-10-15|http://vivo.ufl.edu/individual/n2247825319|
VIVO Pump 0.8.0|GM01158|Bae Systems|1|2015-10-15|http://vivo.ufl.edu/individual/n642509183|
VIVO Pump 0.8.0|GM01159|Cae USA Inc|1|2015-10-15|http://vivo.ufl.edu/individual/n102006032|
VIVO Pump 0.8.0|GM0116|Church & Dwight Company|1|2015-10-15|http://vivo.ufl.edu/individual/n2725395827|
VIVO Pump 0.8.0|GM01160|Genome Therapeutics Corporation|1|2015-10-15|http://vivo.ufl.edu/individual/n1276181870|
VIVO Pump 0.8.0|GM01161|Dell Computer Corporation|1|2015-10-15|http://vivo.ufl.edu/individual/n2871885962|
VIVO Pump 0.8.0|GM01162|Baltimore Therapeutic Equip Company|1|2015-10-15|http://vivo.ufl.edu/individual/n4879556374|
VIVO Pump 0.8.0|GM01163|Memory Pharmaceuticals Corporation|1|2015-10-15|http://vivo.ufl.edu/individual/n5303876338|
VIVO Pump 0.8.0|GM01164|Kahn Grove Service Company|1|2015-10-15|http://vivo.ufl.edu/individual/n3561347016|
VIVO Pump 0.8.0|GM01165|Washington Infrastructure Services|1|2015-10-15|http://vivo.ufl.edu/individual/n5931017129|
VIVO Pump 0.8.0|GM01166|Associates of Cape Cod Inc|1|2015-10-15|http://vivo.ufl.edu/individual/n4187430601|
VIVO Pump 0.8.0|GM01242|Veterinary Medical Solutions|1|2015-10-15|http://vivo.ufl.edu/individual/n3904084654|
VIVO Pump 0.8.0|GM01243|Clay Park Labs|1|2015-10-15|http://vivo.ufl.edu/individual/n3940768241|
VIVO Pump 0.8.0|GM01244|Intraluminal Therapeutics|1|2015-10-15|http://vivo.ufl.edu/individual/n8916506738|
VIVO Pump 0.8.0|GM01245|Techsolve|1|2015-10-15|http://vivo.ufl.edu/individual/n1621061487|
VIVO Pump 0.8.0|GM01246|Superpower|1|2015-10-15|http://vivo.ufl.edu/individual/n224114054|
VIVO Pump 0.8.0|GM01309|Deltec Corporation|1|2015-10-15|http://vivo.ufl.edu/individual/n7990520554|
VIVO Pump 0.8.0|GM01360|S3 Inc|1|2015-10-15|http://vivo.ufl.edu/individual/n5586435278|
VIVO Pump 0.8.0|GM01361|Sarasota Architectural Salvage|1|2015-10-15|http://vivo.ufl.edu/individual/n8024468273|
VIVO Pump 0.8.0|GM01362|Cangene Corporation|1|2015-10-15|http://vivo.ufl.edu/individual/n2323502080|
VIVO Pump 0.8.0|GM01363|B Braun Medical|1|2015-10-15|http://vivo.ufl.edu/individual/n1300035161|
VIVO Pump 0.8.0|GM01364|Arrow International|1|2015-10-15|http://vivo.ufl.edu/individual/n874157600|
VIVO Pump 0.8.0|GM01365|Warren Beck Consulting|1|2015-10-15|http://vivo.ufl.edu/individual/n4581248748|
VIVO Pump 0.8.0|GM01366|Bem Systems|1|2015-10-15|http://vivo.ufl.edu/individual/n1655218690|
VIVO Pump 0.8.0|GM01367|Bountiful Applied Research Corporation|1|2015-10-15|http://vivo.ufl.edu/individual/n2983253999|
VIVO Pump 0.8.0|GM01368|Diamonion Diagnostics|1|2015-10-15|http://vivo.ufl.edu/individual/n1043381605|
VIVO Pump 0.8.0|GM01369|Zymogenetics|1|2015-10-15|http://vivo.ufl.edu/individual/n1867382857|
VIVO Pump 0.8.0|GM0137|Cumberland Animal Clinic|1|2015-10-15|http://vivo.ufl.edu/individual/n9736324178|
VIVO Pump 0.8.0|GM01370|Lennox Industries|1|2015-10-15|http://vivo.ufl.edu/individual/n6714067171|
VIVO Pump 0.8.0|GM01268|Flow Incorporated|1|2015-10-15|http://vivo.ufl.edu/individual/n3994022712|
VIVO Pump 0.8.0|GM01269|Expression Diagnostics (Xdx)|1|2015-10-15|http://vivo.ufl.edu/individual/n2063804498|
VIVO Pump 0.8.0|GM01340|Orthofix Inc|1|2015-10-15|http://vivo.ufl.edu/individual/n749864234|
VIVO Pump 0.8.0|GM01341|Edwards Lifesciences|1|2015-10-15|http://vivo.ufl.edu/individual/n601212161|
VIVO Pump 0.8.0|GM01400|Asr Systems|1|2015-10-15|http://vivo.ufl.edu/individual/n6206253081|
VIVO Pump 0.8.0|GM01401|Core International|1|2015-10-15|http://vivo.ufl.edu/individual/n3142854411|
VIVO Pump 0.8.0|GM01402|Surfaces Research|1|2015-10-15|http://vivo.ufl.edu/individual/n1752292608|
VIVO Pump 0.8.0|GM01403|Renovis|1|2015-10-15|http://vivo.ufl.edu/individual/n1077982415|
